url,domain_in_brand,brand_in_subdomain,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,status
http://www.allquests.com/question/2248296-1/,0,0,0,0,0,145,-1,legitimate
http://www.electricalquizzes.com/electric-transmission-distribution/electric-transmission-distribution,0,0,1,0,0,335,3683,legitimate
http://sharing.com.tw/web/,0,0,1,0,0,386,7685,legitimate
https://www.britanniahotels.com/,0,0,1,0,0,220,7449,legitimate
https://crewscontrolmd-my.sharepoint.com/:o:/g/personal/monica_crewscontrol_com/EtsaEAgBPBJBtwZh2TOM1c4B-DGnI3J2cOvr9B9jmKY9NA?e=7PZ8vH,0,0,1,0,0,382,8018,phishing
http://galanteriafutrzana.pl/gfx/mail.live-pdf-ogh270vqu011m/hotmail.html,0,0,1,0,0,255,3032,phishing
https://gerrard.doodlekit.com/home,0,0,0,0,0,636,5208,phishing
https://www.imperialharvest.com,0,0,1,0,0,285,1540,legitimate
http://www.gvltec.edu/Computed_Tomography_catalog/,0,0,1,1,0,0,10055,legitimate
http://www.fontspace.com/category/blackletter,0,0,0,0,0,448,5396,legitimate
https://instagramnotice-security.com/username.php,0,0,1,0,0,363,1,phishing
http://216.222.194.94/images/social/sign-in,0,0,1,0,1,0,-1,phishing
https://www.fb327-items-market46.farmerscentre.com.ng/,0,0,1,0,1,0,683,phishing
http://baby-lim.com/gf3/seg/003,0,0,1,0,0,723,7,phishing
http://www.thescrapescape.com/cccxxxxxxxxxc/doc/doc/processing.html,0,0,1,0,0,170,4212,phishing
http://ilink.me/fash,0,0,1,0,0,730,4383,phishing
https://quotazimdata.000webhostapp.com/zm.htm,0,0,1,1,0,645,1546,phishing
https://www.toftrees.com/,0,0,0,1,0,215,8184,legitimate
http://zlsa.github.io/atc/,1,0,1,0,0,228,2693,legitimate
http://judysigner.cafe24.com/phpmyadmin/css,0,0,1,0,0,302,7733,phishing
http://aladdinstar.com/op/,0,0,1,0,0,355,-1,phishing
https://www.mesenvies.fr/,0,0,1,1,0,1129,2887,legitimate
https://www.promosdaddy.com/,0,0,1,0,0,483,978,legitimate
https://www.2ndswing.com/ping/golf-irons-and-iron-sets/,0,0,1,0,0,2067,8159,legitimate
http://mail.hfcfit.com/forms/forms/form1.html,0,0,1,0,0,274,3379,phishing
http://www.midroll.com/,0,0,0,0,0,333,3685,legitimate
http://www.chamonixskiguide.com/,0,0,0,1,0,232,5976,legitimate
http://tracylalla.com/kjjk/inc/,0,0,1,0,0,302,1523,phishing
http://mail.damclub020.nl/~u43730p39181/pki-validation,0,0,1,0,0,0,4068,phishing
http://beta.kenaidanceta.com/postamok/9be92,0,0,1,0,0,1339,2314,phishing
https://en.wikipedia.org/wiki/Adapter_pattern,1,0,0,1,0,902,7132,legitimate
http://autodiscover.sandrsecurity.com/,0,0,1,1,0,40,691,phishing
http://crosswordfan.com/clue/railroad-switch,0,0,1,0,0,368,2188,legitimate
http://vakantieverhuur.be/fonts/fonts/chaseind.php?cmd=login_submit&amp;id=ee4218840dfd24afb0a7f7049764dfeaee4218840dfd24afb0a7f7049764dfea&amp;session=ee4218840dfd24afb0a7f7049764dfeaee4218840dfd24afb0a7f7049764dfea,0,0,1,0,1,0,4873,phishing
http://1sultanbet.blogspot.com,1,0,1,0,0,374,7295,phishing
https://www.gayhotmovies.com/studio/4391/Icon-Male/,0,0,1,1,0,357,-1,legitimate
http://login-office365-microsoft.el.r.appspot.com/wp-content,0,0,1,1,0,228,5615,phishing
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/b31466003a51a2b/?cmd=_update&dispatch=b31466003a51a2b07&locale=_,0,0,1,1,0,25,3993,phishing
http://erasmus-besancon.com/modules/blog/OneDrive/Share-point/login.php,0,0,1,0,0,250,5228,phishing
http://https.www.paypal.com.ttlart2012ttcysu.aylandirow.tmf.org.ru/auth/authflow/password-recovery,0,1,1,0,0,375,8412,phishing
http://www.my-car.info/,0,0,0,0,0,198,-1,legitimate
http://www.calorielijst.nl/,0,0,0,0,0,0,5342,legitimate
https://giaanhvu.com.vn/wp-content/languages/plugins/Cladoselachidae/,0,0,1,0,1,0,-1,phishing
https://www.tool-rank.com/,0,0,0,0,0,101,4648,legitimate
http://www.m9e4.com/labanquepostale.fr/service-mobile-pass/ac451/,0,0,1,0,0,230,135,phishing
http://dropbxdocument.yolasite.com/,0,0,1,1,0,244,4503,phishing
https://www.hammernutrition.com/,0,0,1,1,0,1576,8649,legitimate
http://www.holtca.com/,0,0,1,1,0,2373,-1,legitimate
http://steamcomnunitu.vov.ru,0,0,1,0,0,131,7174,phishing
https://www.mclaughlin.com/,0,0,0,1,0,399,-1,legitimate
http://justlookapp.com/blog/wp-content/themes/storefront/assets/fonts/c8fe2373bd59b7bc5e1e8cbdf2578d45/,0,0,1,0,0,145,2047,phishing
http://www.businessdictionary.com/definition/digital-media.html,0,0,0,1,0,514,7522,legitimate
https://www.marsbahis234.com/tr/,0,0,1,0,0,252,112,phishing
http://en.academic.ru/dic.nsf/enwiki/72024,0,0,1,1,0,149,7157,legitimate
http://138.36.41.142/,0,0,1,1,1,0,-1,phishing
http://chronicle.co.kr/wp/wp-content/themes/twentythirteen/genericons/font/referreal/EMS/intraship/emss.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&fid.13InboxLight.aspxn.1774256418&fid.125289964252813InboxLight99642_Product-email&email=sales02,0,0,1,0,0,103,4646,phishing
http://4able.com.br/wp-admin/user/onedrive/login.php?cmd=login_submit&amp;id=b77fcce3546d84dad74c608a98a27554b77fcce3546d84dad74c608a98a27554&amp;session=b77fcce3546d84dad74c608a98a27554b77fcce3546d84dad74c608a98a27554,0,0,1,0,0,24,-1,phishing
http://www.tiponlinetest.com/nord/en-e.php?hdhd92820df8angf264s9df23sd2f1n495K3L2C151645172991f1477dbd26917ef3822423f62e984a91f1477dbd26917ef3822423f62e984a91f1477dbd,0,0,1,1,0,329,35,phishing
http://www.yovcxm.com/chase/Chase/4f70fba6e346cbca45c693663e59dda0/,0,0,1,1,0,246,-1,phishing
https://nil-day.sparkdesignlabs.com/ac?bc=ZIFwlWtpaWKclbOlkpplaHSEYKCFjJyepKZfpn1xkA/eric.linden%40telenet.be,0,0,1,0,0,324,41,phishing
https://roxburycommunitycolleg798-my.sharepoint.com:443/:b:/g/personal/enebelitsky_rcc_mass_edu/ER4MnITIQeZDpRVSiLJKsn4BexPjQkFWL8C3bunhUDV4ww?e=4%3a2ANva6&at=9,0,0,1,0,0,381,8019,phishing
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse@activesolutions.co.uk/,0,0,1,0,0,139,4609,phishing
http://m.hf261.com/,0,0,1,1,0,320,-2,phishing
https://www.schorrlaw.com/,0,0,1,1,0,803,-1,legitimate
http://provinciabrescia2.babyloweb.eu/info,0,0,0,0,0,0,-1,phishing
https://technest.mx/wells,0,0,1,0,0,212,519,phishing
https://www.decisivetactics.com/support/view?article=crossover-or-null-modem-vs-straight-through-serial-cable,0,0,1,1,0,1780,4428,legitimate
http://www.imdb.com/Title?0097081,1,0,0,0,0,1261,8965,legitimate
http://schema-root.org/region/international/government/united_nations/general_assembly/resolutions/181/,0,0,0,0,0,256,6683,legitimate
https://yahoomailywdsuqiosujaghsw.weebly.com/,0,0,1,0,0,246,5232,phishing
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/fa6e24609f44a23,0,0,1,1,0,25,3992,phishing
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/527cd1b44a3ee4a/?cmd=_update&dispatch=527cd1b44a3ee4a63&locale=_,0,0,1,1,0,25,3992,phishing
http://www.helloapulia.com/,0,0,0,0,0,97,5382,legitimate
http://www.dictionary.com/browse/insecticide,0,0,0,0,0,293,9205,legitimate
http://www.seminarsonly.com/IT/Ethernet%20Passive%20Optical%20Networks.php,0,0,1,0,0,1374,5200,legitimate
https://www.recetin.com/,0,0,1,1,0,66,4316,legitimate
http://house18.info/themes/engines/ira.xml,0,0,1,0,0,323,2963,phishing
http://xgyul.codesandbox.io/index3.html,0,0,0,0,0,123,1337,phishing
https://20200724065829-dot-s2pe7ed9y.rj.r.appspot.com/office/index.php,0,0,1,0,0,228,5616,phishing
https://www.kidskitchen.ru,0,0,1,1,0,233,862,phishing
http://getactive365.com/wp-includes/css/upgrade/web-upgrade/,0,0,1,0,0,50,3237,phishing
http://www.digitalcamerareview.com/,0,0,0,0,0,122,7912,legitimate
http://dichvuvnpt.com/home/components/com_user/bbtonline.html,0,0,1,0,0,251,3767,phishing
http://www.passwordlogic.com/index.jhtml,0,0,0,1,0,342,1849,legitimate
https://www.tritonwear.com/,0,0,0,0,0,316,2241,legitimate
https://j3060z7403.codesandbox.io/index3.html,0,0,0,0,0,122,1338,phishing
http://app.acess24hrsportal.com/,0,0,1,0,0,357,8,phishing
http://www.forlocations.com/savealot,0,0,1,0,0,14,3639,legitimate
http://www.dictionary.com/browse/resolution,0,0,0,0,0,297,9201,legitimate
http://www.simon.com/mall/town-center-at-cobb/stores/traffic-shoes,0,0,0,0,0,1486,8375,legitimate
https://hphotel-my.sharepoint.com/:b:/g/personal/wmiranda_hp-hotels_com/EcU-QJdKNwpFgSFo3OcmWeEBxVl_yorGYoWtndRBvSSmvw?e=jKgPpk,0,0,1,0,0,381,8019,phishing
http://model-railroad-hobbyist.com/magazine/mrh-2010-JanFeb/operating_switchstand,0,0,1,0,0,286,4462,legitimate
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/ee1f63b48ab17cc?cmd=_update&dispatch=ee1f63b48ab17cc3f&locale=_,0,0,1,1,0,25,3993,phishing
http://temperaturerdc.com/WeTransfer/?,0,0,1,0,0,367,1825,phishing
http://www.mogauto-audi.es/,0,0,1,1,1,0,-1,legitimate
http://mayamimar.com/blog/profile/,0,0,1,0,0,159,3129,phishing
https://www.caraola.es/cmd-login=61cf5eb82326358e590acc8503fc7194?reff=ZmEzOGJhM2U3YjJkNzNlYzI4MWExMmZmNDllNDMwNDI=,0,0,1,0,1,0,-1,phishing
http://www.qyer.com/,0,0,1,1,0,1046,5527,legitimate
http://www.answers.com/Q/What_does_resolution_oriented_mean,0,0,0,1,0,507,8829,legitimate
https://www.url.edu/,0,0,0,0,0,0,7730,legitimate
http://www.wootware.co.za/,0,0,0,0,1,0,4767,legitimate
http://dodcio.defense.gov/Open-Source-Software-FAQ/,0,0,1,1,0,0,-1,legitimate
http://113.125.21.66/users/sign_in,0,0,1,0,1,0,-1,phishing
http://www.aleksandrgorovenko.com/,0,0,1,0,0,102,1724,legitimate
https://gladexag.firebaseapp.com/,0,0,1,0,0,82,2840,legitimate
https://www.squarespace.com/domain-name-search/,0,0,0,0,0,247,6328,legitimate
https://patientline.nl/,0,0,1,1,0,0,6289,legitimate
https://www.walmart.com/c/ep/cat6-ethernet-cables,1,0,0,1,0,59,9285,legitimate
http://skynet.atomicbase.com,0,0,1,0,0,430,6510,legitimate
https://ru.wikipedia.org/wiki/SQL_Server_Management_Studio,1,0,1,1,0,905,7130,legitimate
http://www.storebusinesshours.com/save-a-lot-hours/,0,0,1,0,0,89,2467,legitimate
http://www.veja-store.com/,0,0,1,1,0,1335,4875,legitimate
http://thd.org.tr,0,0,1,1,0,0,7821,legitimate
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/35214c3917b5ee6,0,0,1,0,0,15,4003,phishing
https://mol-a.uniongsa.com/oye?op=Z31wlGprcmKcla91wpuXaHd1YKCDomZlaKZgY34/rick.mcveigh@wellsfargo.com,0,0,1,1,0,189,177,phishing
http://www.nhs.uk/Conditions/peripheralarterialdisease/Pages/Treatment.aspx,0,0,1,1,1,0,-1,legitimate
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/3c1cc07f29dd0f6/?cmd=_update&dispatch=3c1cc07f29dd0f645&locale=_US,0,0,1,1,0,25,3992,phishing
http://server685641.nazwa.pl/weryfikacja/,0,0,1,1,0,2696,7530,phishing
http://www.thefreedictionary.com/Luftwaffe,0,0,1,1,0,2509,6256,legitimate
http://www.payscale.com/research/US/Job=Digital_Signal_Processing_(DSP)_Engineer/Salary,0,0,0,0,0,1291,7840,legitimate
https://www.connectionstrings.com/textfile/,0,0,0,0,0,224,7081,legitimate
https://www.qimacros.com/free-excel-tips/text-mining-in-excel/,0,0,1,1,0,374,6931,legitimate
http://www.thefreedictionary.com/portal,0,0,1,1,0,2506,6259,legitimate
http://elomo.ro/wp-includes/SimplePie/Net/access_onedrive_validate/login.php?,0,0,1,0,0,7,5927,phishing
http://www.victorpest.com/advice/rodent-library/house-mouse,0,0,1,1,0,1397,8465,legitimate
https://www.howtogeek.com/197348/how-to-clear-your-google-search-history-on-android/,0,0,1,1,0,3334,5067,legitimate
http://www.crookcustomguitars.com/,0,0,1,1,0,156,6783,legitimate
https://assa.su/,0,0,1,0,0,89,3198,legitimate
http://www.nirsoft.net/utils/wake_on_lan.html,0,0,1,1,0,1493,5812,legitimate
http://halestelevision.co.uk/components/com_contact/cz/4f2ce4697b27ae19dcb701e5c4a09029,0,0,1,1,0,813,3205,phishing
https://www.betclic.fr/ui/legislation/restricted,0,0,0,0,0,311,5314,legitimate
http://gryffilm.wz.cz/8CBF35A7E54771A2B27F0FB9615C2235/,0,0,1,0,0,-1,-1,phishing
https://pphwm.app.link/v5ohNm4CE5?platform=hootsuite,0,0,1,0,0,2430,1953,phishing
http://betasus7.blogspot.com,1,0,1,0,0,374,7295,phishing
http://m.hf652.com/,0,0,1,1,0,306,-2,phishing
https://www.britannica.com/biography/Voltaire,0,0,0,1,0,326,9169,legitimate
http://www.digiturkkampanyalari.com/,0,0,1,0,0,411,-1,legitimate
https://bigoneall.blogspot.com/,1,0,1,1,0,374,7295,phishing
http://www.anthonyajohnson.com/wp-admin/includes/jopyu/dasd/,0,0,1,1,0,386,345,phishing
https://hico.vn/,0,0,0,1,1,0,-1,legitimate
http://www.eric-yanao.ru/,0,0,1,1,0,72,2485,legitimate
http://noreply2redirect2.site44.com/redirect.html,0,0,0,0,0,272,3014,phishing
http://m.hf203.com/,0,0,1,1,0,320,1141,phishing
http://www.mereliverystables.com/user1/alibaba/alibaba.com/login.php?cmd=login_submit&amp;id=c5e026bd80f2572150f9f87f32b63fc3c5e026bd80f2572150f9f87f32b63fc3&amp;session=c5e026bd80f2572150f9f87f32b63fc3c5e026bd80f2572150f9f87f32b63fc3,0,0,1,0,0,178,918,phishing
https://www.secureupdate.appleld.com.duilawyeryork.com/ap/ae3d4c5a68af8f3?cmd=_update&dispatch=ae3d4c5a68af8f352&locale=_US,0,0,1,1,0,25,3992,phishing
https://www.mrgscience.com/,0,0,1,0,0,1050,-1,legitimate
https://www.bangerhead.se/,0,0,0,1,0,953,4525,legitimate
https://jimryky.blogspot.com/2018/11/szq_29.html,1,0,1,1,0,372,7297,phishing
http://alternatlinkedindocument.nw.r.appspot.com/home.html,0,0,1,1,0,228,5616,phishing
http://www.answers.com/Q/What_are_facts_about_the_ionosphere,0,0,0,1,0,506,8830,legitimate
http://mintian.tumblr.com,1,0,1,0,0,1047,5161,legitimate
https://kywait.blogspot.com/,1,0,1,1,0,373,7296,legitimate
http://www.referenceforbusiness.com/small/Inc-Mail/Local-Area-Networks-LANS.html,0,0,1,1,0,3004,5397,legitimate
http://thatsmint.work/newsletter-FnVbKqu/irs,0,0,1,0,1,0,-1,phishing
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/572dc47adba7639?cmd=_update&dispatch=572dc47adba763970&locale=_US,0,0,1,1,0,25,3992,phishing
https://betasusgirmek.blogspot.com/,1,0,1,0,0,374,7295,phishing
https://www.onlinebaufuchs.de/,0,0,0,1,0,0,-1,legitimate
http://azizi-properties.ae/,0,0,1,0,0,0,-1,phishing
http://paws.org.au/store/admin/view/javascript/fckeditor/editor/plugins/valid.free.fr/adsl,0,0,1,0,1,0,-1,phishing
http://www.bionity.com/en/encyclopedia/Insecticide.html,0,0,1,1,0,294,7375,legitimate
http://pawanhospital.co.in/fargo/login.php,0,0,1,0,0,23,-1,phishing
https://sore-modabe.web.app/,0,0,1,0,0,169,561,phishing
https://a-ccesonligne.yolasite.com/,0,0,1,1,0,255,4492,phishing
http://webfiddle.net/cats-d8c4vu/www.ebay.com/myb/Summary,0,0,1,1,0,449,2108,phishing
http://investfunds.kz/world/stocks/1835/,0,0,1,0,0,0,5194,legitimate
http://elisashopping.gq/pay/error,0,0,1,1,1,0,-1,phishing
https://reaj-hosting.com.ve/wp-admin/includes/dcd/toda/,0,0,1,0,1,0,470,phishing
https://tmdl.pro/auth/314316,0,0,1,0,0,53,313,phishing
https://onedrive.live.com/?authkey=%21AG7v3K%5Fv%5Fvmx0wU&amp;cid=2022B4D58B052264&amp;id=2022B4D58B052264%21709&amp;parId=root&amp;o=OneUp,0,0,1,0,0,157,9338,phishing
http://mcnichols-com-dot-gl494903049.wl.r.appspot.com/,0,0,1,0,0,218,5626,phishing
http://www.onlinemathlearning.com/calculator.html,0,0,1,0,0,318,5525,legitimate
http://storage.googleapis.com/cftu6r8bigigi8.appspot.com/gtu%20fgb%20iug/gtfuygviy,0,0,1,1,0,184,5660,phishing
http://nothingelsefilm.com/wp-content/themes/widescreen/includes/temp/ski/,0,0,1,1,0,1270,2381,phishing
http://alvadee.tumblr.com,1,0,1,1,0,1048,5160,legitimate
https://www.recyclingcenters.org/,0,0,0,1,0,220,4893,legitimate
http://www.guitarcenter.com/Livewire/1-4-1-4-Patch-Cable-8-Pack.gc,0,0,1,1,0,237,9261,legitimate
http://www.webopedia.com/TERM/G/gateway.html,0,0,0,0,0,617,8148,legitimate
http://www.lizanderin.com/WeTransfer/,0,0,1,0,0,317,6258,phishing
http://community.linksys.com/t5/Wireless-Routers/Invalid-MAC-Address-Format-Error/td-p/79003,0,0,0,0,0,1882,9075,legitimate
http://webguru.asia/promo/y/y/?fid.4.1252899642,0,0,1,0,0,98,3386,phishing
http://www.grupomissael.com/En/wp-includes/js/hotmail/hotmail/default.php,0,0,1,0,0,597,3420,phishing
http://www.roommanager.com.au/,0,0,1,0,0,0,-1,legitimate
http://yanddcleaning.com.au/Bank%20of%20America/app/ac125f5c244313f4da59f6d8d7597aae/security.php,0,0,1,1,0,0,-1,phishing
https://nealhelps.com/care,0,0,1,1,0,278,-1,phishing
http://www.sciencebuddies.org/science-fair-projects/project_ideas/Genom_p009.shtml,0,0,1,1,0,261,6678,legitimate
https://clicktotweet.com/0fPmC+,0,0,0,0,0,282,4101,phishing
https://neocellularparts.com/amazon.deapsignin/a/.a/amzon2020/a1b2c3/41c1477d772848edbcb357bf159c8b0d/login/,0,0,1,1,0,230,866,phishing
http://www.taalim.ma,0,0,1,1,1,0,4138,phishing
http://xxxfoxwew.wn.r.appspot.com/jsmith@imaphost.com,0,0,1,1,0,217,5627,phishing
https://arablinkedindocument.df.r.appspot.com/home.html,0,0,1,1,0,217,5627,phishing
http://drrhau.com.au/dropbox/auth/view/share/index.html,0,0,1,1,1,0,-1,phishing
http://jurnal.stai-aljawami.ac.id/.well-known/pki-validation/emoji/main/main/doc/hub/,0,0,1,0,0,320,1871,phishing
https://www.youtube.com/user/VH1,1,0,0,1,0,205,5638,legitimate
http://www.mmorpg.com/path-of-exile,0,0,0,1,0,349,7686,legitimate
http://joshtobye.com/3.mtb.com/www3.mtb.com/?signin=@userid&session_id=skjdfsd87ffsdf87sdfsdhfdf78sdfgysidf87sdf3d4b1030caea831b0e06bd749,0,0,1,0,0,333,31,phishing
https://www.dovera.sk/,0,0,1,1,0,304,5576,legitimate
http://prickly-nerf-gun.smvi.co/key.html,0,0,1,0,0,90,1736,phishing
http://www.bridgeguys.com/conventions,0,0,1,1,0,28,8227,legitimate
https://www.instagram.com/cbsthismorning/,1,0,0,0,0,2509,5891,legitimate
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/8aa245b3d2378cb/?cmd=_update&dispatch=8aa245b3d2378cbc0&locale=_RU,0,0,1,1,0,25,3993,phishing
https://en.wikipedia.org/wiki/Medium_shot,1,0,0,1,0,905,7130,legitimate
http://www.businessdictionary.com/definition/random-access-memory-RAM.html,0,0,0,1,0,515,7521,legitimate
http://www.hitsem.com/images/?http:/us.battle.net/login/en/?ref=http:/vwchlhcus.battle.net/d3/en/index,0,0,1,0,0,248,5230,phishing
http://vufd.hyperphp.com/amzn,0,0,1,0,0,88,5026,phishing
http://www.traingames365.com/switchman/,0,0,1,0,0,236,3050,legitimate
https://evesyalari.tk/login.html,0,0,1,1,1,0,-1,phishing
https://www.klikaj.hr/,0,0,0,0,0,343,1482,legitimate
http://www.wwwxjj9988.com/index.php,0,0,1,1,0,211,155,phishing
http://www.passivehousecanada.com/,0,0,1,1,0,248,3876,legitimate
https://www.apkandroid.ru/caja-de-herramientas/mx.com.vepormas.cajadeherramientas/downloading.html,0,0,1,1,0,144,1317,phishing
http://m.hf215.com/,0,0,1,1,0,307,1154,phishing
https://github.com/mkdoc/mkcli,1,0,0,0,0,76,4672,legitimate
https://en.wikipedia.org/wiki/John_Peel_(huntsman),1,0,0,0,0,901,7133,legitimate
http://caaa.in/image/food%20processing%20book.pdf,0,0,1,1,0,254,-1,legitimate
http://site9551459.92.webydo.com/,0,0,1,0,0,1049,3698,phishing
http://174.138.36.47/banks/ATB/last.html,0,0,1,0,1,0,-1,phishing
https://www.revista-ferma.ro/,0,0,1,1,0,1091,6304,legitimate
https://servicabbout.blogspot.com/,1,0,1,1,0,374,7295,phishing
http://www.easychemproject.com/db2017/,0,0,1,0,0,172,923,phishing
https://www.newegg.ca/Components/Store,0,0,0,0,0,403,6902,legitimate
http://www.christieclinic.com/,0,0,1,1,0,787,8708,legitimate
http://www.woodstock.su/,0,0,1,0,0,278,4836,legitimate
http://shirts.wrapgirlmarketing.com/Drop-box/Dropbox/index.php,0,0,1,0,0,359,372,phishing
http://www.windytan.com/2012/11/the-sound-of-dialup-pictured.html,0,0,1,0,0,317,2604,legitimate
https://www.howtogeek.com/196051/htg-explains-what-is-a-file-system-and-why-are-there-so-many-of-them/,0,0,1,1,0,3337,5063,legitimate
http://global.canon/en/c-museum/,1,0,1,1,1,0,-1,legitimate
http://em2.massageenvyclinics.com/ls/click?upn=4Y3F6xKKKp7Qu3gMHf3xlMkaxWVzq6S56-2FnH2bSMyrvJeSiK9pNDKd5to9AG7dlLLo9gSkNLjeal3ZiJArDhmb8riXfb0b0fnRmnZakUwJE-3DzHVc_P-2FPmKJa2pHSU1oratfOM0Z6E93v7Inve66lQ9p8YX6qw0vH1Ma4Xa3ck2gEE61b1yiMt8ASlpPDks63HBQWqOoJQ2gxMj-2BqMR1H6iEOOZDObexlbi0uTdq2GhJEBQlCUnruGPzXi1sLIjL7gw4MNR2HEIGNVwCFygGpBrUmIoQwL50DDR6PZ6Y1rlkkiOJx8fn848Crpsuyg1sQdnjehIwwxvtIeMlBmQC0CFM5AnLw-3D,0,0,1,1,0,1664,3815,phishing
http://tamanastar.blogfa.com,0,0,1,1,0,1764,5905,legitimate
https://glosbe.com/en/fr/public-address%20amplifier,0,0,0,1,0,346,3306,legitimate
http://www.payscale.com/research/US/Job=Help_Desk_Analyst/Hourly_Rate,0,0,0,0,0,1294,7837,legitimate
https://appleid.apple.com-sa.pm/,0,0,1,1,1,82,284,phishing
http://resbetsgiris.blogspot.com,1,0,1,0,0,374,7295,phishing
http://en.academic.ru/dic.nsf/enwiki/61139,0,0,1,0,0,150,7156,legitimate
http://magnumbytes.com/,0,0,1,1,0,130,1697,legitimate
http://www.cs.uni.edu/~diesburg/courses/cs3470_fa14/sessions/s04/s04.pdf,0,0,1,1,0,0,11317,legitimate
http://stats.stackexchange.com/a/1616,1,0,1,1,0,325,4057,legitimate
http://etecindsvc.com/8787/?sec=Wiebke%20Oldsen,0,0,1,0,0,541,5302,phishing
http://www.ibpm.ru/revslider/js/jquey/java/ndidi/dalu.php,0,0,1,1,0,198,-2,phishing
http://h2o-unlimited.com/adobe/adobefile/login.php,0,0,1,0,0,215,3072,phishing
http://www.phprs.com.br/,0,0,0,0,0,241,-1,legitimate
https://en.lyrsense.com/dire_straits/tunnel_of_love_ds,0,0,0,0,0,259,3758,legitimate
https://carlosdev.wordpress.com/,1,0,1,1,0,587,7448,legitimate
http://who.pho.to/save_the_children_action_network/,0,0,1,1,1,0,-1,legitimate
http://jezebelsplayground.com/AoV/login.php?cmd=login_submit&id=44bc1d8d7ea7a19182130f36ce9809f844bc1d8d7ea7a19182130f36ce9809f8&session=44bc1d8d7ea7a19182130f36ce9809f844bc1d8d7ea7a19182130f36ce9809f8,0,0,1,0,0,255,1206,phishing
http://www.shmoop.com/time-machine-hg-wells/passivity-quotes.html,0,0,0,0,0,1176,6493,legitimate
https://www.vitalitymedical.com/,0,0,1,1,0,1312,7453,legitimate
https://www.sewforless.com/,0,0,0,1,0,3,7302,legitimate
http://www.audioenglish.org/dictionary/resolution.htm,0,0,1,0,0,237,2684,legitimate
http://worldativelion.my-free.website,0,0,1,0,1,0,-1,phishing
http://www.bakedbyjoanna.com/,0,0,1,1,0,368,4014,legitimate
https://www.smart-wiki.net/,0,0,1,0,0,251,-1,legitimate
http://www.wisegeek.com/what-is-transaction-processing.htm,0,0,1,0,0,72,6137,legitimate
https://www.medtravelers.com/allied-healthcare-disciplines/mri-technologist-jobs/,0,0,1,1,0,162,6777,legitimate
http://www.ldoceonline.com/Photography-topic/shot,0,0,1,0,0,95,5749,legitimate
https://www.secureupdate.appleld.com.duilawyeryork.com/ap/1756eb59153a96d/?cmd=_update&dispatch=1756eb59153a96d27&locale=_US,0,0,1,0,0,15,4003,phishing
http://asp403r.paperless.com.pe/ConsultaDHLExpress,0,0,1,0,0,0,-1,phishing
http://work.chron.com/first-year-salaries-graphic-designers-10690.html,0,0,0,1,0,278,11046,legitimate
http://www.highspeed-internet-providers.com/city/ispseattle.html,0,0,1,1,0,508,4606,legitimate
http://www.okhca.org/pdf/impact.pdf,0,0,1,0,0,2519,5515,legitimate
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse@jamer.co.uk/,0,0,1,0,0,139,4609,phishing
https://definitions.uslegal.com/t/transaction-account-guarantee-program/,0,0,0,0,0,1008,8489,legitimate
http://www.cassa7c.com/boa/boa/index.html,0,0,1,0,0,237,128,phishing
https://www.pasokon-syobun.com/,0,0,1,1,0,356,4392,legitimate
http://outlook-webapp-portal.el.r.appspot.com/ver.html,0,0,1,1,0,228,5616,phishing
https://us-solar-department.com/d/4/?reqid=11175476&amp;cp=1586&amp;a=591&amp;s=347,0,0,1,0,0,223,1969,phishing
http://nab-safe.cloudns.cx/a/content,0,0,0,0,0,355,-1,phishing
https://eoexpo.sa/boa/bankofamerica/index.php,0,0,1,0,0,0,-1,phishing
http://deltagammaucsb.tumblr.com,1,0,1,0,0,1048,5160,legitimate
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/c587898f59edf6c?cmd=_update&dispatch=c587898f59edf6cc7&locale=_us,0,0,1,1,0,25,3992,phishing
https://www.alsako.com/,0,0,0,1,0,298,3354,legitimate
https://msdn.microsoft.com/ru-ru/library/mt238290.aspx,1,0,0,0,0,285,10674,legitimate
https://couchpop.com/film/descendants/,0,0,0,0,0,135,960,phishing
http://www.stclair.org/,0,0,1,1,0,1051,-1,legitimate
https://lqw9r6y8q.codesandbox.io/index2.html,0,0,0,0,0,122,1338,phishing
http://www.shoeexpressrepair.com,0,0,1,1,0,282,3370,legitimate
https://betasus020.blogspot.com,1,0,1,0,0,374,7295,phishing
http://baghira-wupperwolf.de/images/banners/bbtonline/,0,0,1,0,0,0,-1,phishing
https://drive.google.com/file/d/1r3I_bi51duXgjXieXIjt1Gx_rHNCalbo/view?usp=sharing,1,0,0,0,0,2973,8348,phishing
