URL,label
http://www.mycomplainquery.in,0
https://www.brainenergysupportteam.org,1
https://www.manoramaonline.com,1
https://k5f2oy.webwave.dev/,0
https://www.ifpapinball.com,1
http://www.hk.rs,0
https://www.thebubble.org.uk,1
https://www.yacy.net,1
http://www.005mgm.com,0
https://www.issuemagazine.com,1
https://www.blocoz.com.br,1
https://www.nilobstat.com,1
https://myhostpointkunden-auth8545210hostechchrenew.hessehour.de/h0stp0int/,0
https://www.wefix24.com,1
https://www.guntramwolf.de,1
https://cf-ipfs.com/ipfs/qmangbmglgn59t86hrcmm1rlpgwxjmvxq92prringcluhq,0
https://www.eyecandy-interiordesign.co.uk,1
http://agbmspfeur.temp.swtest.ru/,0
https://outlookcom12.yolasite.com/,0
http://www.naicha.fburl.fun,0
https://nightiieproj0006.firebaseapp.com/,0
https://www.forcefieldpr.com,1
http://www.hjwbxhqr.cn,0
https://www.surreylibraries.ca,1
https://www.twincityfarmersmarket.com,1
https://www.foodrenegade.com,1
http://www.omwowxisd.cf,0
http://www.iphone.vizvaz.com,0
https://www.hotel-bucuresti.com,1
https://www.foodbloggerpro.com,1
https://www.ihep.org,1
http://www.termrock.com,0
https://www.strengthisfirst.com,1
https://hsildodj.builderallwppro.com/wp-admin/user/eikaa2/edyurekia/edyurekia/jhkhdso/,0
https://29d6950e-0d73-4433-b20d-114c0cc18ead.id.repl.co,0
https://www.obiyaninfotech.com,1
https://www.truist.com,1
http://www.ugu.com,0
https://www.pinga-lab.org,1
https://proof-point-fgdfdgd.firebaseapp.com/,0
http://facebook-log.blogspot.qa,0
https://www.surfaceinspired.com,1
https://www.kare-uk.org,1
http://www.gfcctzuo.org,0
https://www.oasis38.ru,1
https://www.couponkoo.com,1
https://www.thetransmission.com,1
https://www.witpress.com,1
https://www.slovakia.travel,1
https://www.iowacaregivers.org,1
https://wakawithdebbie.com.ng/wp-admin/china/china/?login=3mail@b.c,0
http://www.f0566525.xsph.ru,0
http://www.serom38.fr,0
http://shimmer-jasper-capacity.glitch.me/gwavs.htm,0
https://www.phagans.com,1
https://confirmation-appeal3658713.web.app/,0
http://u2043490.plsk.regruhosting.ru/ovamtaen/,0
https://www.eatsleepliveherefordshire.co.uk,1
https://www.education.nh.gov,1
https://www.visitsilvercity.org,1
http://www.despedidadesolteiro.top,0
https://fisnemnd.odoo.com/,0
https://www.engineergirl.org,1
https://bafybeib7qftc7bgvhkdew2purmpqalnn2knkwefxjdgeuskqd5spht4jym.ipfs.w3s.link/,0
https://tlasecu239744569.779323pch889123.repl.co/,0
http://dodoricoarq.com/wp-content/plugins/unzkdlf/llaa22/highqualityworkmanshipandexcellentcustomerservice/login.php?public/enroll/identifyuser-aspx-lob=rbglogon=mtu0ntqxmtg0oa==mtu0ntqxmtg0oa==&amp;session=mtu0ntqxmtg0oa==mtu0ntqxmtg0oa==,0
http://www.samuraibangalore.com,0
https://www.mycantina.com.au,1
https://xeremebremere-ea227.firebaseapp.com/,0
https://klubmclain.wixsite.com/my-site,0
https://www.carowinds.com,1
https://bafybeiby3jwvxj44lno5pu2qjn5ezh5mlm4fkoy4qkoqmuk3jycxwsk6mq.ipfs.infura-ipfs.io/payment.html,0
https://www.aip.nagoya-u.ac.jp,1
https://honw525a.myportfolio.com/,0
https://www.pakistanembassytokyo.com,1
http://www.liveasaveyshopper.com,0
https://www.aprilvisje.be,1
https://fac3b00k-page-review.firebaseapp.com/,0
http://www.infoadmin.update.huaweiyuncdn.com,0
https://s.smcbacmzu.icu,0
https://www.melimelune.com,1
http://blakefnb.d375dktbgdve20.amplifyapp.com/,0
https://www.durandchevrolet.com,1
https://tiny.one/muexmz7d,0
https://www.montgomeryschoolsmd.org,1
https://www.danceconnection.com,1
https://www.bgemyth.net,1
https://inpost-pl.kolovolhviv.top/at5c9,0
https://verifyyahoomail.com/,0
https://ipfs.io/ipfs/qmq9fhdxsrvowsj5hbnbbqkq7yrazqd1dfrxbatcxyz4nc?filename=edi.kil_owa.html,0
https://www.prisonersolidarity.com,1
https://www.halberstadt.de,1
https://www.wpsteward.com,1
https://sqlnijfjy88yt.web.app/,0
http://www.zhivir.com,0
https://www.climatecentre.org,1
https://newhopedubai.ae/css/auth/1d9dc759/billing.php?token=1d9dc759&local=il,0
https://www.pashaly.com,1
https://www.nutritionsmylife.com,1
https://dev-itausecurelogin2.pantheonsite.io/,0
https://bafybeihm44mdqkxvhkjofw5w6qunk46cux55wzwzsaaiuwokwnl2e7cmpq.ipfs.dweb.link/,0
https://www.progressivewomensleadership.com,1
http://www.boucherie-thollas.com,0
https://www.montenegro-eco.com,1
https://www.showlowaz.gov,1
https://www.weekinchina.com,1
http://www.oecmgroup.com,0
https://sm3jk-qov-b.firebaseapp.com/,0
https://www.koreaboo.com,1
https://www.realhonglee.com,1
https://www.wizard-media.ro,1
https://www.kent-school.edu,1
https://www.imo.org.tr,1
http://www.hermanna.ga,0
https://www.tech-gaming.com,1
https://www.phone.com,1
https://www.gallatinvalleymall.com,1
http://www.bsd-tools.biz,0
https://www.mbansw.asn.au,1
https://www.naw.org,1
http://www.betterbeautymemphis.com,0
https://www.appa.am,1
https://acessoquintou23k.com/,0
https://www.worksection.com,1
https://www.focus2move.com,1
https://www.bmwofasheville.com,1
https://my-ref-canada-2023.40-86-124-252.cprapid.com/ref/,0
https://www.universalhub.com,1
https://empiricalstyle.com/,0
http://www.adobedocument.cf,0
https://www.jstyleshop.net,1
https://www.policeconduct.gov.uk,1
https://www.harhastudios.net,1
http://ch51558.tw1.ru/kripostale/dsp2/login/login.php?#,0
https://www.adamexpo.net,1
https://www.ekie-nat.ekaste.qtyrci.top,0
https://www.holmandhaus.com,1
http://www.corsoarredi.com/rentyajhy/lurinag/serviziorinno.php,0
https://www.lawn-plus.com,1
https://www.nicwa.org,1
https://www.nopaulagies.com,1
https://www.olten.ch,1
http://www.freebookspot.es,0
http://www.ms.blocktrail.com,0
https://www.rewardsrecognitionnetwork.com,1
https://www.nla.no,1
https://www.marinareservation.com,1
https://www.gobond.nl,1
https://www.emmis.com,1
https://allmindlessinstances.error4001.repl.co/,0
https://www.sont.nl,1
http://www.trackledsystems.com,0
https://orange948.yolasite.com,0
https://www.easternseals.co.uk,1
https://ipfs.io/ipfs/qmswhptw8acsfafbfyualq7e7zdt2emgvpxhvtbdkwwouw/index2hum0505.html,0
http://www.rb-e-e3-j-fi-1-il-h-il-3e-z-u-r-u-lk-h-wm-3-6-g-0o-s-dx.info,0
http://www.tvdajiang14.com,0
https://kfkf.godaddysites.com/,0
https://www.storiesbysoumya.com,1
https://www.curednutrition.com,1
https://vdhdhdch-s-school.thinkific.com/,0
https://www.ajbuildingslibrary.co.uk,1
http://www.zin.com,0
https://luckyspeakerservicefr.firebaseapp.com/,0
https://linkr.bio/terms-att,0
https://www.mobisystems.com,1
http://delfintour.sk/ctis.ndmi/bmc.sipc.php,0
http://verificacion.equipotecnico0.repl.co/,0
http://www.bsnprotocol.com,0
https://maildinshaakckjnw450.firebaseapp.com/,0
http://jgckagzvog.jump4frpp.club/vnafvra97w/?q=3717065149&id=100,0
https://gernn82566.wixsite.com/my-site-1,0
https://www.milesofroyalty.com,1
https://www.ahtna.com,1
https://www.stockpile.com,1
http://www.soporteapple-com.wl1.top,0
https://www.bosroom.com,1
https://www.civilserviceindia.com,1
http://u1965047.plsk.regruhosting.ru/185/,0
https://cashpayments.co.uk/wp-content/themes/next/newfolder/orangenew,0
https://www.lefrancofil.com,1
https://vxaixn.webwave.dev/,0
https://www.nweave.com,1
https://www.riceballgames.com,1
https://ipfs.io/ipfs/qmpqyr6k6ysxqyzuzdhc5gegrvhii2z8czdiddbz5sba7u,0
http://www.applesign-us.gsmserver-pro.com/,0
https://vdxddfdfefdw.weebly.com/,0
https://www.victoriatermehotel.it,1
http://www.tyfinck.com,0
https://www.cdow.org,1
http://www.webbandi.hu,0
https://www.freelancewriting.com,1
https://www.acq.osd.mil,1
https://www.earthboundkiwi.com,1
http://www.sexxxpress.com,0
https://www.dayblock.com,1
https://www.nazarethvillage.com,1
https://www.armaghi.com,1
https://www.mugniar.com,1
https://www.skycriesmary.band,1
https://www.sussex.edu,1
https://www.collegeparkmd.gov,1
https://www.norwaydna.no,1
https://www.t-a-o.com,1
https://www.fcdallas.com,1
http://my-dhlexpressde.com/,0
https://www.cantecsystems.com,1
https://asb--authorise.firebaseapp.com/,0
http://www.j0008.com,0
http://www.p.ua,0
https://storage.cloud.google.com/riltool/karasecondautoindex.html#info@mup.cz,0
https://www.europalibera.org,1
https://www.albertaballet.com,1
https://www.catchdesmoines.com,1
https://www.cuag.fit/,0
https://www.tatamotor.com.pl,1
http://www.videoplex.pl,0
http://www.mail.burstpay.io,0
https://www.blackforgeart.co.uk,1
http://www.abdiwiq.com,0
http://www.sorp-pey.cf,0
http://www.soundcloud.live,0
https://www.hardinsnaturalfoods.com,1
https://www.wnxx.com,1
https://www.sasev.org,1
https://www.fightersgeneration.com,1
https://www.finddx.org,1
https://www.trefsoftware.com,1
http://www.wtcsurabaya.com,0
https://norge-posten-no.firebaseapp.com/,0
https://aol-109960.weeblysite.com/,0
https://www.lavoroculturale.org,1
https://www.alefeducation.com,1
https://my-business-106437-104068.square.site/,0
https://polytechunilu.ac.cd/marketing-delevery/only-demand/purchase/dhl/info.php,0
https://creditseculogon.org/service/,0
https://www.ahcahockey.com,1
https://www.entiregadgets.com,1
https://attservicemanagement4.godaddysites.com/,0
http://www.adlilran.ga,0
https://dev-smovhcloud.pantheonsite.io/acces/,0
http://is.gd/accedigruppobper,0
https://www.ekel-nat.ekinsrr.epoeuu.top,0
https://www.yosemitesouthgate.com,1
http://att-loginpage21.weeblysite.com/,0
https://www.truyenhinhdaknong.vn,1
https://att-107248.weeblysite.com/,0
https://help-id-fb-56143427.firebaseapp.com/,0
https://www.theblondes.ca,1
http://ct27619.tw1.ru/w11s/home/,0
https://www.wateronline.com,1
https://www.centroricardobsalinaspliego.org,1
https://www.reclassering.nl,1
https://www.gigisfairyfashionshop.com.au,1
https://www.zeldadungeon.net,1
https://www.wvumc.org,1
https://www.stormtrading.co.uk,1
https://f10d87ae-1e09-4de9-922e-3381b686a4c6.id.repl.co,0
https://www.meru.org,1
https://www.hl.co.uk,1
https://magical-kapitsa.165-227-41-94.plesk.page/nation-semi/,0
https://dpdsscr.taibournorthsethotlu.cf/?tranzakt39906&amp;selectedbank=7,0
https://www.visitflagler.com,1
https://ipfs.io/ipfs/qmyjf8noea9s5giqwskywwwkukjgvhmpxtzzqxppxrbj3j,0
https://www.sarvodaya.org,1
https://contentconcretescandisk.faceflorban.repl.co/,0
https://www.bespokeprivatetours.com,1
http://www.h85f1b148dd27273656729d28fe9a54482.ws,0
https://www.fiberplusinc.com,1
https://www.preciousseed.org,1
http://www.venturaindia.com,0
https://www.e-470.com,1
https://www.capecodmoms.com,1
https://www.btaworks.com,1
https://www.penniesandpounds.com,1
https://www.lolitabikinis.com,1
https://www.equiposdealtorendimiento.com,1
https://www.lightsandco.com,1
https://www.creativespirits.info,1
https://www.jinsil.go.kr,1
http://www.iran-sena-ir.ml,0
https://www.ekie-nat.ekaste.hjrsyv.top/load.php,0
